cliente,monto_por_categoria
68361,INDP_medio
68715,OPTI_medio
68715,PESR_poco
69089,OPTI_medio
69392,PESP_mucho
69476,CAMP_poco
70579,OPTI_mucho
70676,CAMP_medio
71006,CAMP_mucho
71006,INDP_medio
71006,INDU_medio
71006,OPTI_poco
71006,PESC_mucho
71006,PESP_mucho
71006,PESR_mucho
71023,CAMP_mucho
71099,CAMP_mucho
71099,INDU_medio
71099,PESP_poco
71099,PESR_medio
71468,CAMP_mucho
71490,CAMP_poco
71538,CAMP_mucho
71538,OPTI_poco
71538,PESP_poco
71538,TIRO_poco
71787,INDU_medio
71787,PESP_poco
67218,PESC_poco
67218,PESP_medio
67401,PESC_mucho
67644,PESC_mucho
67644,PESP_poco
67644,PESR_poco
67646,CAMP_medio
67646,INDU_mucho
69607,CAMP_medio
69607,INDU_medio
69607,PESP_mucho
69871,OPTI_mucho
69882,CAMP_medio
70476,PESP_medio
70593,CAMP_medio
70593,CUCH_poco
70593,PESC_medio
70593,PESP_medio
70593,PESR_poco
70965,PESC_medio
71007,OPTI_mucho
71020,INDP_medio
71023,PESC_medio
71023,PESP_poco
71033,PESC_mucho
71033,PESR_mucho
71193,CAMP_poco
71193,INDU_poco
71193,PESP_poco
71291,OPTI_mucho
71373,CAMP_mucho
71641,PESC_medio
71641,PESR_medio
71676,CAMP_medio
71676,INDP_medio
71687,CAMP_mucho
71790,CAMP_mucho
68626,CAMP_medio
68626,CUCH_poco
68626,PESP_poco
68626,CAMP_mucho
70283,PESC_medio
70283,PESP_medio
70283,PESR_medio
70442,CAMP_mucho
70442,PESP_poco
70442,TIRO_medio
70590,CAMP_mucho
71222,CAMP_mucho
71491,CAMP_medio
71618,CAMP_poco
71618,INDP_poco
71618,PESC_medio
71618,PESP_mucho
71618,PESR_poco
71752,CAMP_poco
71752,INDP_medio
71752,PESC_mucho
71752,PESP_poco
71752,PESR_mucho
71752,TIRO_poco
67458,CAMP_mucho
67458,PESC_medio
70359,CAMP_mucho
70494,CAMP_poco
70494,INDP_poco
70494,INDU_poco
70494,PESC_medio
70494,PESP_medio
70494,PESR_poco
70494,TIRO_poco
71023,CAMP_mucho
71290,CAMP_mucho
71290,INDP_medio
71290,INDU_medio
71290,OPTI_poco
71290,PESP_mucho
71290,TIRO_poco
71483,CAMP_medio
71598,CAMP_mucho
71598,CUCH_poco
71598,INDP_poco
71598,INDU_poco
71598,OPTI_medio
71598,PESP_medio
71598,PESR_poco
71710,CAMP_mucho
71710,OPTI_poco
71727,PESC_mucho
71727,PESR_medio
71727,CAMP_mucho
71727,INDU_medio
71727,PESP_mucho
71727,CAMP_mucho
71727,INDU_poco
71734,CAMP_poco
71734,PESC_medio
71734,PESP_poco
71734,PESR_poco
71752,CAMP_poco
67612,CAMP_medio
67612,PESC_poco
67640,CAMP_medio
67785,CAMP_poco
67785,PESC_poco
67785,PESP_medio
68619,CAMP_poco
68619,PESP_mucho
68619,TIRO_mucho
68778,PESP_poco
68828,INDP_mucho
68828,PESP_mucho
68828,PESR_medio
70294,PESC_medio
70294,PESP_medio
70294,PESR_poco
70590,CAMP_mucho
70590,PESC_mucho
70590,PESR_mucho
70590,CAMP_medio
70590,OPTI_mucho
70590,PESC_medio
70590,PESP_medio
70590,PESR_medio
70590,TIRO_poco
71206,PESC_medio
71328,PESP_poco
71566,INDU_poco
71566,PESP_medio
71641,PESC_mucho
71641,PESR_mucho
71641,CAMP_mucho
71641,INDU_poco
71641,PESP_mucho
71641,TIRO_medio
71641,PESP_poco
71728,CAMP_mucho
71728,OPTI_mucho
71728,PESP_medio
71728,TIRO_poco
71752,CAMP_medio
71780,INDP_medio
71780,PESP_medio
71780,PESR_poco
68657,OPTI_medio
70780,INDP_mucho
70780,OPTI_medio
70780,PESC_medio
70780,PESP_poco
71291,CAMP_mucho
71534,PESP_medio
71641,CAMP_poco
71641,PESC_medio
71641,PESR_medio
71733,CAMP_medio
67261,CAMP_mucho
71504,PESC_poco
71504,PESP_medio
71504,PESR_poco
71791,CAMP_poco
71791,PESC_mucho
71791,PESP_medio
71791,PESR_mucho
67235,INST_poco
67235,PESC_medio
67235,PESR_medio
67258,CAMP_medio
67258,OPTI_medio
67261,CAMP_mucho
67344,CAMP_mucho
67344,OPTI_mucho
67900,PESP_medio
67945,CAMP_poco
67945,PESC_mucho
67945,PESR_medio
69750,CAMP_mucho
69750,CAMP_medio
69750,CUCH_poco
69966,CAMP_medio
69966,PESC_medio
69966,PESP_mucho
69966,PESR_medio
70192,CAMP_medio
70192,CUCH_poco
70192,PESC_medio
70192,PESP_mucho
70192,PESR_medio
70192,TIRO_medio
70359,PESC_mucho
70359,PESR_mucho
70359,PESP_mucho
70359,CAMP_mucho
70359,INDP_mucho
70359,INDU_mucho
70359,TIRO_medio
70359,CAMP_medio
70359,PESP_mucho
70361,CAMP_mucho
70361,PESC_mucho
70361,PESP_medio
70361,PESR_mucho
70545,INDU_medio
70545,OPTI_medio
70545,PESC_mucho
70545,PESP_mucho
70545,PESR_mucho
70556,PESR_mucho
70676,PESC_mucho
70676,PESR_medio
70839,CAMP_mucho
71023,CAMP_mucho
71566,PESP_poco
68561,PESC_mucho
67111,PESC_medio
67111,PESP_mucho
67261,CAMP_mucho
67261,INDP_poco
67261,OPTI_medio
67261,PESC_mucho
67261,PESR_mucho
67379,CUCH_poco
67379,PESP_poco
68001,OPTI_mucho
68001,PESC_medio
68001,PESR_poco
70483,CAMP_mucho
70590,PESC_mucho
71118,CAMP_mucho
71331,CAMP_mucho
71331,TIRO_mucho
71791,PESR_poco
67111,PESP_poco
67353,CAMP_poco
67353,INDP_poco
67353,INDU_poco
67353,OPTI_poco
67353,PESP_poco
70616,CAMP_mucho
70616,INDP_medio
70616,PESP_medio
70941,INDP_mucho
71167,CAMP_mucho
71167,PESP_poco
71401,PESC_medio
71401,PESP_medio
71401,PESR_poco
71596,CAMP_mucho
71596,CUCH_medio
71596,INDP_mucho
71596,INDU_medio
71596,OPTI_medio
71596,PESC_medio
71596,PESP_mucho
71715,CAMP_poco
71715,CUCH_medio
71715,PESC_poco
71715,PESP_poco
71715,PESR_medio
71792,CAMP_mucho
71792,OPTI_mucho
67713,CAMP_mucho
70579,CAMP_mucho
70579,INDP_medio
70579,INDU_medio
70579,OPTI_medio
70579,PESC_mucho
70579,PESP_medio
70579,PESR_medio
67344,CAMP_medio
67648,PESC_poco
67648,PESP_poco
67648,PESR_poco
67846,CAMP_medio
67846,PESC_poco
67846,PESP_mucho
67846,PESR_poco
67965,CAMP_mucho
67965,INDU_medio
67965,INST_poco
67965,OPTI_mucho
67965,PESC_medio
67965,PESP_medio
67965,PESR_medio
67965,TIRO_medio
68601,CAMP_mucho
68601,CUCH_poco
68601,PESC_mucho
68601,PESP_medio
68601,PESR_medio
68896,CAMP_mucho
68896,CUCH_medio
68896,INDP_medio
68896,INDU_mucho
68896,OPTI_poco
68896,PESP_poco
69220,PESC_mucho
69220,PESP_mucho
69220,PESR_mucho
69721,INDP_medio
69721,INDU_poco
69721,OPTI_medio
69721,PESC_medio
69721,PESP_mucho
69871,CAMP_mucho
70178,CAMP_poco
70178,INDU_poco
70178,PESC_medio
70178,PESP_poco
70359,CUCH_mucho
70359,PESP_mucho
70359,PESR_medio
70483,CAMP_medio
70483,INDU_poco
70545,PESP_medio
70545,CAMP_medio
70545,PESP_medio
70590,INDU_mucho
70676,CAMP_medio
70676,INDP_medio
70676,OPTI_poco
70863,CAMP_medio
70996,CAMP_medio
70996,PESP_medio
71006,CAMP_mucho
71006,PESP_poco
71118,CAMP_mucho
71118,PESC_medio
71118,PESP_medio
71118,PESR_medio
71434,CAMP_mucho
68561,PESP_mucho
71697,OPTI_medio
71697,PESP_medio
71697,PESR_mucho
68131,PESC_medio
68131,PESR_medio
68727,INDP_poco
68727,OPTI_poco
68896,CAMP_poco
69097,CAMP_mucho
69097,CUCH_poco
69097,INDU_poco
69097,PESC_mucho
69097,PESP_mucho
69097,PESR_mucho
69721,CAMP_poco
70556,PESC_medio
70604,PESC_medio
70604,PESP_poco
70604,PESR_medio
70604,TIRO_poco
70819,CAMP_medio
71006,CAMP_medio
71214,CAMP_medio
71214,PESP_medio
71434,CAMP_mucho
71434,PESC_mucho
71434,PESP_mucho
71434,PESR_mucho
71560,CAMP_mucho
71633,INDP_poco
71633,PESC_poco
71633,TIRO_medio
71641,CAMP_poco
71641,PESC_mucho
71641,PESP_medio
71641,PESR_medio
71641,TIRO_poco
71752,CAMP_mucho
71752,INDP_poco
71752,PESC_mucho
71752,PESP_medio
71752,PESR_medio
71044,CAMP_mucho
71290,CAMP_medio
71290,INDP_medio
71297,PESP_mucho
71641,PESC_mucho
71641,PESP_medio
71641,PESR_medio
71707,CAMP_poco
71707,PESC_mucho
71707,PESP_medio
71707,PESR_medio
70359,PESP_medio
67126,CAMP_medio
67126,PESR_medio
70359,PESP_mucho
71167,CAMP_mucho
67111,CAMP_mucho
67111,PESC_medio
67111,PESR_poco
67111,TIRO_medio
67235,PESC_medio
67278,OPTI_medio
67516,PESC_mucho
67516,PESP_mucho
67516,PESR_mucho
68744,OPTI_medio
69147,OPTI_medio
70192,PESC_medio
70361,PESC_mucho
70361,PESP_medio
70361,PESR_medio
70408,OPTI_medio
70408,PESC_mucho
70408,PESP_medio
70593,PESC_medio
70838,PESC_medio
70941,PESP_poco
71033,PESC_mucho
71164,CAMP_poco
71164,OPTI_medio
71164,CAMP_poco
71164,OPTI_medio
71279,CAMP_mucho
71444,CAMP_poco
71444,INDP_medio
71486,CAMP_poco
71486,INST_poco
71486,OPTI_medio
71580,CAMP_poco
71580,OPTI_medio
69277,INDU_medio
69277,PESP_mucho
69277,PESR_mucho
70283,OPTI_poco
70283,PESC_mucho
70283,PESP_mucho
70283,PESR_mucho
71570,CAMP_poco
71570,CUCH_poco
71752,CAMP_poco
71752,INDP_poco
71752,PESC_mucho
71752,PESP_poco
71752,PESR_mucho
68561,PESC_mucho
67416,PESC_medio
67416,PESP_mucho
67416,PESR_medio
67485,CAMP_medio
67485,CUCH_poco
67485,OPTI_poco
67487,CAMP_medio
67516,PESC_mucho
67516,PESR_mucho
67783,CAMP_medio
67783,PESC_poco
67783,PESP_poco
67783,PESR_poco
67965,CAMP_mucho
67965,INDU_medio
67965,INST_poco
67965,OPTI_mucho
67965,TIRO_medio
68078,INDP_mucho
68078,PESP_mucho
68727,CAMP_medio
68727,INDP_medio
68727,TIRO_mucho
69148,OPTI_poco
69871,CAMP_poco
69871,INDP_poco
71025,CAMP_mucho
71025,CUCH_poco
71491,CAMP_medio
71567,CAMP_medio
71752,PESC_mucho
71752,PESR_medio
67379,INDU_poco
67379,PESC_mucho
67379,PESP_medio
67379,PESR_mucho
67401,CAMP_medio
67401,PESP_mucho
67864,CAMP_poco
67864,OPTI_medio
67864,PESP_poco
70359,CAMP_medio
70359,PESC_mucho
70359,PESP_mucho
70359,PESR_medio
70819,INDP_medio
70819,PESC_medio
70819,PESP_medio
71468,INDP_medio
71641,CAMP_poco
71641,INDU_poco
71641,PESC_medio
71641,PESP_medio
71641,PESR_medio
67422,OPTI_mucho
67640,INDP_medio
67258,CAMP_mucho
67258,PESP_poco
67258,TIRO_poco
67305,PESC_medio
67305,PESP_medio
68715,CAMP_poco
68715,INDU_poco
68715,PESC_mucho
68715,PESR_medio
69145,CAMP_poco
69145,INST_poco
69145,OPTI_medio
71331,CAMP_medio
71331,INDU_medio
71331,TIRO_medio
71483,CAMP_mucho
71641,INDU_poco
71641,PESC_mucho
71641,PESR_mucho
71733,CAMP_mucho
71733,INDP_poco
67656,CAMP_mucho
67656,PESP_mucho
67656,PESR_mucho
69145,OPTI_poco
69145,OPTI_medio
70278,CAMP_poco
70278,OPTI_mucho
70556,CAMP_mucho
70556,TIRO_medio
70941,PESP_mucho
71641,PESP_mucho
71641,PESR_mucho
71641,CAMP_medio
71641,INDU_medio
71641,TIRO_medio
71728,CAMP_mucho
71728,INDP_poco
71728,INDU_medio
71728,OPTI_poco
71728,PESC_medio
71728,PESP_mucho
71728,PESR_poco
71728,TIRO_poco
67218,PESC_medio
67218,PESR_medio
67900,PESP_mucho
71137,CAMP_poco
71137,INDU_poco
71137,PESC_poco
71137,PESP_medio
71137,PESR_poco
71167,OPTI_medio
71167,PESC_poco
71167,PESP_poco
71167,PESR_poco
71210,PESC_mucho
71210,PESP_medio
71436,INDP_medio
71732,CAMP_mucho
71732,OPTI_medio
71732,PESC_poco
71752,PESC_poco
71752,PESR_medio
67197,CAMP_poco
67197,INDU_medio
67197,PESP_medio
71006,CAMP_mucho
71006,OPTI_mucho
71006,PESC_medio
71006,PESP_mucho
71006,PESR_medio
71436,INDP_mucho
71772,CAMP_poco
71772,PESR_mucho
71772,TIRO_medio
67965,INST_poco
69310,INDU_medio
69310,PESC_medio
69310,PESP_poco
69310,PESR_medio
69800,CUCH_poco
69800,INDP_mucho
69800,PESC_medio
69800,PESP_medio
70192,PESP_medio
70192,PESR_mucho
70372,CUCH_poco
70372,OPTI_mucho
71006,CAMP_poco
71331,CAMP_mucho
71794,CAMP_poco
71794,INDP_poco
71794,INDU_poco
71794,OPTI_poco
71794,PESC_mucho
71794,PESP_poco
71794,PESR_medio
68561,PESC_mucho
67501,CAMP_medio
67640,CAMP_mucho
67944,PESC_medio
67944,PESP_medio
67944,PESR_poco
70372,CAMP_poco
70372,CUCH_poco
71279,PESP_poco
71538,CAMP_poco
71538,TIRO_medio
71641,CAMP_medio
71641,PESC_poco
71641,PESP_medio
71641,PESR_poco
71748,OPTI_medio
67884,INDU_medio
67884,PESC_mucho
67884,PESP_medio
67884,PESR_mucho
71454,CAMP_poco
71520,INDP_medio
71520,PESP_poco
71520,INDP_poco
69732,PESP_mucho
70556,PESC_mucho
70941,INDP_mucho
70965,INDP_medio
70965,PESC_mucho
70965,PESP_mucho
71545,OPTI_mucho
71649,CAMP_poco
71649,INDU_mucho
71649,TIRO_mucho
71787,CAMP_mucho
71787,INDP_medio
71787,INDU_poco
71787,OPTI_medio
71787,PESC_mucho
71787,PESP_mucho
71787,PESR_mucho
67671,OPTI_mucho
67671,INDP_poco
67671,INDU_poco
69135,CAMP_poco
69829,CAMP_medio
69829,PESC_mucho
69829,PESP_medio
69829,PESR_medio
70192,INDU_mucho
70192,PESP_poco
70819,CAMP_medio
70819,INST_poco
70819,TIRO_poco
71186,INDP_medio
71186,PESC_mucho
71186,PESR_mucho
71331,CAMP_medio
71331,INDU_mucho
71331,INST_medio
71372,CAMP_poco
71372,INDP_poco
71372,OPTI_poco
71372,PESP_poco
71372,PESR_poco
71372,TIRO_medio
71378,CAMP_mucho
71378,INDU_mucho
71409,CAMP_medio
71710,CAMP_mucho
71710,INDU_poco
71714,PESC_medio
71714,PESR_medio
67314,PESP_poco
67314,PESR_poco
67379,PESC_mucho
67379,PESP_poco
67379,PESR_mucho
67543,CAMP_poco
67543,CUCH_poco
67543,PESP_medio
67543,TIRO_poco
67644,PESC_medio
67644,PESP_poco
67644,PESR_poco
68601,CAMP_mucho
68727,CAMP_medio
69142,OPTI_poco
69829,PESC_poco
70494,CAMP_medio
70494,CUCH_poco
70494,INDP_poco
70494,PESC_medio
70494,PESP_medio
70494,PESR_poco
70530,CAMP_poco
70530,PESC_mucho
70530,PESP_mucho
70530,PESR_mucho
70780,PESC_medio
70780,PESP_poco
71099,CAMP_medio
71099,PESR_poco
71331,CAMP_medio
71754,INDU_poco
71754,OPTI_mucho
71754,PESC_poco
71754,PESR_poco
71787,CAMP_medio
71787,INDP_poco
71787,INDU_poco
71787,PESC_mucho
71787,PESP_poco
71787,PESR_medio
71787,TIRO_medio
71787,PESC_poco
68601,CAMP_medio
69882,CAMP_mucho
69882,PESC_mucho
69882,PESP_poco
69882,TIRO_medio
70530,PESC_mucho
70530,PESP_mucho
70530,PESR_medio
70530,PESP_medio
70530,PESR_medio
70833,CUCH_poco
70833,OPTI_mucho
70833,PESC_mucho
70833,PESR_medio
71728,CAMP_mucho
71775,CAMP_poco
71775,OPTI_medio
71775,TIRO_poco
70379,PESP_medio
71687,CAMP_mucho
71715,CAMP_medio
71715,PESC_mucho
67261,CAMP_mucho
67261,PESC_mucho
67261,PESP_medio
67261,PESR_medio
70379,OPTI_medio
71728,CAMP_medio
71728,INDP_medio
71728,PESC_medio
71728,PESP_poco
71728,PESR_medio
71752,CAMP_poco
71752,INDP_poco
71752,PESC_medio
71752,PESP_poco
71752,PESR_medio
67111,PESP_mucho
67111,PESR_mucho
67379,PESC_mucho
67379,PESR_mucho
68657,OPTI_medio
68943,PESC_poco
68943,PESR_poco
69713,CAMP_medio
69713,PESC_medio
69713,PESP_medio
69713,PESR_medio
69713,TIRO_medio
69799,CAMP_poco
69799,CAMP_medio
69799,INDU_mucho
69799,TIRO_medio
69882,PESC_mucho
69882,PESR_medio
71389,PESC_medio
71389,PESP_medio
71389,PESR_medio
71641,PESC_mucho
71641,PESP_medio
71641,PESR_mucho
71641,TIRO_poco
71715,CAMP_poco
71728,INDP_medio
67564,OPTI_mucho
67965,CAMP_medio
67965,PESC_medio
67965,PESR_medio
69277,PESP_mucho
70379,PESP_mucho
70494,PESC_poco
71331,INDU_medio
71641,CAMP_poco
71641,INDU_poco
71641,PESC_poco
71641,PESP_medio
68619,CAMP_mucho
68619,INDP_poco
68619,INDU_medio
68619,PESP_poco
68619,TIRO_medio
71599,CAMP_medio
71599,INDP_poco
71599,PESC_poco
71599,PESP_poco
71599,TIRO_medio
67220,OPTI_mucho
67340,CAMP_medio
67340,INDP_poco
67379,PESC_mucho
67379,PESR_medio
67379,PESC_mucho
67379,PESR_medio
67444,OPTI_medio
68365,CAMP_medio
68365,INDP_medio
68365,INDU_medio
68365,OPTI_poco
70579,CAMP_mucho
70579,CUCH_poco
70579,INDP_medio
70579,OPTI_medio
70579,PESP_poco
70579,TIRO_medio
70965,CAMP_mucho
71641,PESC_poco
71641,PESR_poco
68907,CAMP_medio
68907,INDP_medio
69080,PESP_mucho
69089,OPTI_medio
69135,CAMP_medio
71118,INDP_medio
71118,INDU_mucho
71118,PESC_medio
71118,PESP_medio
71118,PESR_mucho
71118,PESP_medio
71206,CUCH_medio
71206,INDU_poco
71206,PESP_medio
71206,PESR_medio
71257,OPTI_mucho
71291,OPTI_mucho
71291,CAMP_mucho
71398,PESC_medio
71398,PESR_medio
71728,PESC_poco
71728,PESP_poco
71747,CAMP_medio
71747,INDP_poco
71747,PESC_medio
71747,PESR_medio
71747,TIRO_poco
71752,OPTI_poco
71752,PESC_mucho
71752,PESR_mucho
67344,CAMP_medio
67344,OPTI_mucho
67945,CAMP_poco
67945,PESC_medio
67945,PESP_medio
67945,PESR_poco
67945,TIRO_poco
69192,CAMP_poco
69192,CUCH_medio
69192,INST_poco
69192,OPTI_medio
67353,CAMP_poco
67353,OPTI_poco
67353,PESP_poco
68727,CAMP_medio
68727,TIRO_medio
69297,INDP_poco
69297,PESC_medio
69297,PESP_medio
69297,PESR_medio
70192,INDU_mucho
70442,INDP_mucho
70442,TIRO_medio
70530,PESP_mucho
71006,PESP_mucho
71201,OPTI_mucho
71206,PESP_medio
71291,OPTI_poco
71398,PESP_medio
71504,CAMP_poco
71504,PESC_mucho
71504,PESP_poco
71742,OPTI_mucho
71752,CAMP_poco
71752,OPTI_medio
67612,CAMP_mucho
67612,OPTI_poco
67612,TIRO_poco
67714,CUCH_medio
67758,CAMP_medio
67758,INDP_poco
67758,INDU_poco
67758,PESR_medio
69713,CAMP_poco
69713,CUCH_poco
71654,PESC_medio
71654,PESP_poco
71654,PESR_poco
71796,CAMP_mucho
71538,OPTI_poco
71538,PESC_medio
71538,PESP_poco
71538,PESR_medio
67422,OPTI_mucho
67731,CAMP_mucho
67731,PESC_medio
67731,PESP_medio
67731,PESR_medio
68657,OPTI_medio
71167,CAMP_poco
71167,OPTI_mucho
71270,CAMP_poco
71270,INDP_mucho
71270,PESR_poco
71389,CAMP_medio
71389,OPTI_poco
71389,PESC_medio
71389,PESP_medio
71389,PESR_medio
71389,TIRO_medio
71580,CAMP_medio
71580,OPTI_medio
71641,CAMP_poco
71641,PESC_mucho
71641,PESP_medio
71641,PESR_medio
67626,CAMP_poco
67626,INST_poco
67626,OPTI_poco
68183,CAMP_poco
68183,INDP_poco
68183,INDU_poco
68183,OPTI_medio
68500,PESC_mucho
68789,CAMP_medio
68789,OPTI_mucho
69277,PESP_mucho
70530,PESC_medio
70530,PESR_poco
70941,INDP_mucho
70941,PESP_mucho
70819,PESP_medio
69476,CAMP_poco
69476,OPTI_medio
70283,PESC_mucho
70283,PESP_medio
70283,PESR_mucho
70819,TIRO_poco
70965,PESP_medio
71689,INDP_poco
71689,PESC_poco
71689,PESR_poco
71733,CAMP_medio
71752,CAMP_medio
71752,PESC_medio
71752,PESP_poco
71752,PESR_medio
71794,INDU_medio
71794,PESC_medio
71794,PESP_poco
67516,PESC_mucho
67516,PESR_mucho
70348,CAMP_mucho
70348,PESC_mucho
70348,PESP_mucho
70348,PESR_mucho
70530,INDP_medio
70530,OPTI_medio
70530,PESC_medio
70530,PESP_poco
70530,PESR_medio
71581,PESC_medio
71581,PESR_medio
71581,PESC_poco
71708,CAMP_poco
71708,INDP_mucho
71708,PESC_medio
71708,PESP_mucho
71708,PESR_mucho
71752,CAMP_poco
71752,PESC_medio
71752,PESR_poco
68010,PESC_poco
68010,PESP_medio
68054,CAMP_poco
68054,OPTI_medio
68626,CAMP_mucho
68626,PESP_medio
70348,CAMP_medio
70348,PESP_medio
70348,PESR_medio
70348,TIRO_medio
70604,PESC_mucho
70604,PESR_mucho
71491,CAMP_poco
68494,CAMP_poco
68494,PESC_mucho
68494,PESP_medio
68494,PESR_mucho
68685,OPTI_medio
70088,CAMP_mucho
70088,INDU_mucho
70088,PESC_medio
70088,PESR_medio
70348,PESP_poco
71490,CAMP_poco
71490,CUCH_poco
71490,INDU_poco
71641,CAMP_medio
71641,PESC_mucho
71641,PESP_medio
71641,PESR_mucho
71641,TIRO_poco
71675,CAMP_medio
67344,OPTI_mucho
67422,OPTI_mucho
68744,OPTI_poco
70088,CAMP_mucho
70088,OPTI_poco
70088,PESC_medio
70088,PESP_medio
70088,TIRO_medio
70294,PESP_medio
70294,TIRO_medio
70348,PESP_mucho
70483,CAMP_mucho
70920,PESC_medio
70920,PESP_poco
70920,PESR_poco
71213,CAMP_mucho
71331,CAMP_medio
71417,CAMP_mucho
71417,OPTI_poco
71417,PESC_medio
71417,PESP_poco
71417,PESR_medio
71534,PESC_medio
71534,PESP_medio
71534,PESR_poco
71728,CAMP_mucho
71728,INDP_medio
71728,PESP_medio
71728,PESR_poco
67297,OPTI_medio
67297,PESC_medio
67297,PESP_poco
67297,PESR_medio
67314,PESR_poco
70545,CAMP_mucho
70545,CUCH_poco
70545,INDP_mucho
70545,PESC_mucho
70545,PESP_mucho
70545,PESR_mucho
71106,CAMP_mucho
71106,INDP_poco
71106,PESP_mucho
71538,OPTI_poco
71538,PESC_medio
71538,PESP_medio
71538,PESR_medio
70359,INDP_mucho
71641,CAMP_medio
71641,PESC_poco
71641,PESR_poco
71752,CAMP_poco
71752,INDP_medio
71752,PESC_poco
71752,PESP_poco
71752,PESR_poco
67344,CAMP_poco
68431,CAMP_medio
69600,CAMP_mucho
69600,INDP_medio
69600,INDU_medio
69600,PESP_medio
69600,TIRO_poco
71006,INDU_medio
71049,CAMP_poco
71049,PESC_medio
71049,PESP_medio
71049,PESR_medio
71049,TIRO_poco
71290,CAMP_mucho
71483,CAMP_medio
71483,PESP_poco
71483,TIRO_poco
71490,CAMP_poco
71579,PESC_poco
71579,PESP_poco
71579,PESR_poco
67379,CAMP_medio
67379,PESC_mucho
67379,PESR_mucho
68252,CAMP_poco
68252,OPTI_mucho
68750,OPTI_medio
68750,PESP_medio
69868,PESC_mucho
69868,PESP_poco
69868,PESR_medio
70344,PESC_medio
70344,PESP_medio
70344,PESR_poco
70442,CAMP_medio
70442,PESP_medio
71752,PESC_poco
71752,PESR_poco
67228,PESC_medio
67228,PESR_poco
67487,CAMP_mucho
67612,CAMP_poco
67612,PESC_poco
67612,PESP_mucho
67612,TIRO_medio
67612,PESC_medio
67612,PESR_medio
67743,CAMP_medio
67743,CUCH_poco
67743,OPTI_poco
67743,PESC_poco
67743,PESP_poco
67743,PESR_poco
68626,CAMP_mucho
71673,PESP_medio
68715,PESP_medio
69259,CAMP_medio
69259,OPTI_medio
69337,INDP_medio
69337,PESP_medio
69871,CAMP_medio
69871,PESC_medio
69871,PESR_medio
70064,CAMP_poco
70064,OPTI_mucho
70192,CAMP_poco
70192,OPTI_medio
70899,PESC_mucho
70899,PESP_poco
70899,PESR_mucho
71641,PESC_medio
71641,PESP_poco
71641,PESR_medio
71728,CAMP_poco
71728,PESC_medio
71728,PESR_poco
71728,PESP_poco
71752,CAMP_medio
69750,CAMP_medio
69750,PESP_poco
69750,TIRO_poco
70192,OPTI_poco
70192,PESC_mucho
70192,PESP_mucho
70192,PESR_mucho
70471,CAMP_medio
70471,PESP_medio
71401,PESC_medio
71401,PESP_medio
71401,PESR_medio
69600,PESR_mucho
70359,PESP_medio
70830,CAMP_mucho
70830,INDU_medio
70830,PESP_medio
70941,PESP_medio
71641,PESC_poco
71641,PESR_poco
71752,CAMP_medio
71752,PESC_medio
71752,INDP_medio
67258,INDP_medio
67644,PESC_medio
67644,PESP_poco
67644,PESR_medio
70780,PESC_poco
70780,PESP_medio
70780,PESR_poco
71099,PESP_poco
71099,PESR_poco
71491,CAMP_poco
71780,INDP_mucho
71780,PESR_poco
71796,CAMP_medio
68561,PESR_mucho
67313,CAMP_medio
67313,OPTI_medio
67379,PESC_mucho
67379,PESP_poco
67379,PESR_mucho
68715,PESP_medio
70379,PESC_medio
70379,PESR_medio
70530,PESC_medio
70530,PESP_medio
70530,PESR_medio
71752,INDP_medio
71752,OPTI_medio
71752,PESC_medio
71752,PESP_poco
71752,PESR_poco
71784,PESP_medio
71331,OPTI_medio
71641,PESC_medio
71641,PESP_medio
71641,PESR_medio
71797,CAMP_medio
71797,INDP_poco
71797,INST_poco
71797,OPTI_medio
71797,PESC_medio
71797,PESP_medio
71797,PESR_medio
71797,TIRO_poco
67401,CAMP_medio
67401,INDP_medio
67401,PESP_mucho
67456,CAMP_poco
67456,INDP_poco
67456,OPTI_poco
67456,PESP_poco
67456,PESR_poco
67965,CAMP_medio
67965,OPTI_mucho
67965,PESC_medio
67965,PESP_poco
67965,PESR_poco
67965,TIRO_poco
67965,OPTI_medio
67965,PESC_medio
67965,PESR_medio
69032,CAMP_medio
69032,PESP_poco
69032,TIRO_poco
69145,CAMP_poco
69145,CUCH_poco
69145,INST_poco
69145,OPTI_medio
69799,INDP_mucho
70495,PESP_poco
70593,INDP_medio
70593,OPTI_medio
70593,PESP_mucho
70593,PESR_medio
70861,OPTI_medio
71025,CAMP_poco
71199,OPTI_medio
71199,PESC_medio
71199,PESP_medio
71199,PESR_medio
71206,CAMP_mucho
71641,CAMP_poco
71752,TIRO_poco
71780,INDP_poco
71780,INDP_medio
71797,PESP_medio
71797,PESP_poco
67401,PESC_medio
67401,PESR_mucho
67401,CAMP_medio
67401,INDP_medio
71279,CAMP_mucho
71436,INDP_mucho
71504,CAMP_poco
71504,INDU_medio
71504,PESP_medio
71581,PESC_poco
69347,INST_medio
69347,OPTI_mucho
70590,CAMP_mucho
70780,PESP_medio
67458,CAMP_mucho
68601,CAMP_mucho
68601,INDU_mucho
68601,PESC_mucho
68601,PESP_mucho
68601,PESR_medio
70908,CAMP_mucho
70908,INDP_poco
70908,INDU_medio
71025,CAMP_medio
71504,CAMP_poco
71752,CAMP_poco
71752,INDP_poco
71752,OPTI_medio
71752,PESC_medio
71752,PESR_medio
68626,CAMP_medio
68626,INDP_medio
69607,CAMP_medio
