'Prod_ID','DescGen','DescAdic','Marca','Proveedor','Cat_ID','SubCat_ID','CantEnvase'
'LCM1414R','JARRO TÉRMICO','JARRO TÉRMICO  Color: Rojo  Capacidad: 410 cc.','WATERDOG','000012','CAMP','138',1
'LCM1500','VIANDA','VIANDA  Capacidad: 1500 cc.  Recipientes: 3 PIEZAS','WATERDOG','000012','CAMP','138',1
'LCM1602','JARRO TÉRMICO','JARRO TÉRMICO Modelo: 1602 CN Color: .  Capacidad: 450 cc.','WATERDOG','000012','CAMP','138',1
'LCM1615','JARRO TÉRMICO','JARRO TÉRMICO Modelo: 1615 Color: Rojo  Capacidad: 450 cc.','WATERDOG','000012','CAMP','138',1
'LEX-F2002','REEL LEXION FRENO DELANTERO','REEL LEXION FRENO DELANTERO Capacidad: Con .2mm 100 M   Rulemanes: 2 RULEMANES','WATERDOG','000006','PESR','206',1
'LEX-F3002','REEL LEXION FRENO DELANTERO','REEL LEXION FRENO DELANTERO Capacidad: Con .3mm 100 M   Rulemanes: 2 RULEMANES','WATERDOG','000006','PESR','206',1
'LEX-F4002','REEL LEXION FRENO DELANTERO','REEL LEXION FRENO DELANTERO Capacidad: Con .4mm 100 M   Rulemanes: 2 RULEMANES','WATERDOG','000006','PESR','210',1
'LEX-F5002','REEL LEXION FRENO DELANTERO','REEL LEXION FRENO DELANTERO Capacidad: Con .5mm 100 M   Rulemanes: 2 RULEMANES','WATERDOG','000006','PESR','210',1
'LEXIS4004','CAÑA LEXIS','CAÑA LEXIS Largo: 400 cm. Tramos: 4 Tramos  Acción: Punta','KUNNAN','000006','PESC','76',1
'LEX-R2002','REEL LEXION FRENO TRASERO','REEL LEXION FRENO TRASERO Capacidad: Con .2mm 100 M   Rulemanes: 2 RULEMANES','WATERDOG','000006','PESR','206',1
'LEX-R3002','REEL LEXION FRENO TRASERO','REEL LEXION FRENO TRASERO Capacidad: Con .3mm 100 M   Rulemanes: 2 RULEMANES','WATERDOG','000006','PESR','206',1
'LEX-R4002','REEL LEXION FRENO TRASERO','REEL LEXION FRENO TRASERO Capacidad: Con .4mm 100 M   Rulemanes: 2 RULEMANES','WATERDOG','000006','PESR','210',1
'LEX-R5002','REEL LEXION FRENO TRASERO','REEL LEXION FRENO TRASERO Capacidad: Con .5mm 100 M   Rulemanes: 2 RULEMANES','WATERDOG','000006','PESR','210',1
'LHD0571','LINTERNA CICLISTA','LINTERNA CICLISTA Color/Desc: Verde Pilas: DÍNAMO  Lamparas: 3 LEDS','NITROLITE','000000','CAMP','154',1
'LHL006','LINTERNA MINERA','LINTERNA MINERA Color/Desc: Negro CLIP Pilas: 2xCR2032  Lamparas: 6 LEDS','NITROLITE','000011','CAMP','154',1
'LHL008','LINTERNA MINERA','LINTERNA MINERA Color/Desc: Negro COLGANTE Pilas: 4xA  Lamparas: 24 LEDS','NITROLITE','000011','CAMP','154',12
'LHL024','LUZ COLGANTE','LUZ COLGANTE Color/Desc: Blanco COLGANTE Pilas: 4xA  Lamparas: 24 LEDS','NITROLITE','000011','CAMP','116',1
'LHL0337','LINTERNA MINERA','LINTERNA MINERA Color/Desc: N/A Pilas: 3xAAA  Lamparas: 3 LEDS','WATERDOG','000011','CAMP','154',1
'LHL036','LUZ COLGANTE','LUZ COLGANTE Color/Desc: Blanco COLGANTE Pilas: 4xA  Lamparas: 36 LEDS','NITROLITE','000011','CAMP','116',1
'LHL0502','LINTERNA MINERA','LINTERNA MINERA Color/Desc: Negro Pilas: 2xCR2032  Lamparas: 5 LEDS','WATERDOG','000011','CAMP','154',1
'LHL1201','LINTERNA MINERA','LINTERNA MINERA Color/Desc: Gris Pilas: 3xAAA  Lamparas: 12 LEDS','NITROLITE','000011','CAMP','154',1
'LHL1201+2','LINTERNA MINERA','LINTERNA MINERA Color/Desc: N/A Pilas: 3xAAA  Lamparas: 14 LEDS','NITROLITE','000011','CAMP','154',1
'LHL503','LINTERNA MINERA','LINTERNA MINERA Color/Desc: Negro Pilas: 3xAAA  Lamparas: 7 LEDS','WATERDOG','000011','CAMP','154',1
'LHL6611','LINTERNA MINERA','LINTERNA MINERA Color/Desc: Negro Pilas: 3xAAA  Lamparas: 1 LED 1WATT','WATERDOG','000011','CAMP','154',1
'LHL6615','LINTERNA MINERA','LINTERNA MINERA Color/Desc: Negro Pilas: 3xAAA  Lamparas: 1 LED 1WATT','WATERDOG','000011','CAMP','154',1
'LI303N','SEÑUELO LIZARD','SEÑUELO LIZARD  Medida: 85 mm','WATERDOG','000012','PESP','227',1
'LI403','SEÑUELO LIZARD','SEÑUELO LIZARD  Medida: 110 mm','WATERDOG','000012','PESP','227',1
'LIBER2703','CAÑA LIBERTY','CAÑA LIBERTY Largo: 270 cm. Tramos: 3 Tramos  Acción: Punta','KUNNAN','000006','PESC','76',1
'LIBER3004','CAÑA LIBER30','CAÑA LIBER30 Largo: 300 cm. Tramos: 4 Tramos  Acción: Punta','KUNNAN','000006','PESC','76',1
'LIBER3304','CAÑA LIBER33','CAÑA LIBER33 Largo: 330 cm. Tramos: 4 Tramos  Acción: Punta','KUNNAN','000006','PESC','76',1
'LIGHT','BOLSA DE DORMIR LIGHT - 180 X 75 CM','BOLSA DE DORMIR LIGHT - 180 X 75 CM Temperatura: 10°C Densidad: 200 gr/m²  Tipo: ECO TREKKING','WATERDOG','000000','CAMP','53',1
'LIT10-30X25','BINOCULAR LITEC ZOOM','BINOCULAR LITEC ZOOM Aumentos: ZOOM 10-30 X Diámetro: 25 mm.  Carácteristicas: Bak-7 Verde','HOKENN','000025','OPTI','47',1
'LIT12X32','BINOCULAR LITEC','BINOCULAR LITEC Aumentos: 12 X Diámetro: 32 mm.  Carácteristicas: Bak-4 Verde','HOKENN','000025','OPTI','45',1
'LIT8X32','BINOCULAR LITEC','BINOCULAR LITEC Aumentos: 8 X Diámetro: 32 mm.  Carácteristicas: Bak-4 Verde','HOKENN','000025','OPTI','45',1
'LITP10X25','BINOCULAR LITEC P','BINOCULAR LITEC P Aumentos: 10 X Diámetro: 25 mm.  Carácteristicas: Bak-7 Verde','HOKENN','000025','OPTI','46',1
'LITP10X50','BINOCULAR LITEC P','BINOCULAR LITEC P Aumentos: 10 X Diámetro: 50 mm.  Carácteristicas: Bak-7 Verde','HOKENN','000025','OPTI','45',1
'LITP12X50','BINOCULAR LITEC P','BINOCULAR LITEC P Aumentos: 12 X Diámetro: 50 mm.  Carácteristicas: Bak-7 Verde','HOKENN','000025','OPTI','45',1
'LITP8X40','BINOCULAR LITEC P','BINOCULAR LITEC P Aumentos: 8 X Diámetro: 40 mm.  Carácteristicas: Bak-7 Verde','HOKENN','000025','OPTI','45',1
'LITR10X42','BINOCULAR LITEC R','BINOCULAR LITEC R Aumentos: 10 X Diámetro: 42 mm.  Carácteristicas: Bak-4 Verde','HOKENN','000025','OPTI','253',1
'LITR8X42','BINOCULAR LITEC R','BINOCULAR LITEC R Aumentos: 8 X Diámetro: 42 mm.  Carácteristicas: Bak-4 Verde','HOKENN','000025','OPTI','253',1
'LN101B','COPO','COPO Modelo: LN101B Tipo: BAMBOO 36 X 28','WATERDOG','000006','PESP','95',1
'LN102B','COPO','COPO Modelo: LN102B Tipo: BAMBOO 37,5 X20','WATERDOG','000006','PESP','95',1
'LN103B','COPO','COPO Modelo: LN103B','WATERDOG','000006','PESP','95',1
'LN104B','COPO','COPO Modelo: LN104B Tipo: ALU.TRUCHA-18"','WATERDOG','000006','PESP','95',1
'LN107B','COPO','COPO Modelo: LN107B Tipo: A.ANOD. EXT.24"','WATERDOG','000006','PESP','196',1
'LN117B','COPO','COPO Modelo: LN117B Tipo: ALUM.ANODIZADO','WATERDOG','000006','PESP','196',1
'LN129B','COPO','COPO Modelo: LN129B Tipo: EXTENSIBLE','WATERDOG','000006','PESP','196',1
'LNK121','COPO','COPO Modelo: LNK121','KUNNAN','000006','PESP','95',1
'LNK122','COPO','COPO Modelo: LNK122','KUNNAN','000006','PESP','95',1
'LNK123','COPO','COPO Modelo: LNK123','KUNNAN','000006','PESP','95',1
'LNK124','COPO','COPO Modelo: LNK124','KUNNAN','000006','PESP','196',1
'LNK125','COPO','COPO Modelo: LNK125','KUNNAN','000006','PESP','196',1
'LNK90W','COPO','COPO Modelo: LNKK90W','KUNNAN','000006','PESP','95',1
'LOOP5-6','REEL DE FLY LOOP','REEL DE FLY LOOP Linea: 5-6   Large Arbor: NO','WATERDOG','000012','PESR','204',1
'LOOP7-8','REEL DE FLY LOOP','REEL DE FLY LOOP Linea: 7-8   Large Arbor: NO','WATERDOG','000000','PESR','204',1
'LPA1994-8','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: RED LASER Pilas: 3xAAA  Lamparas: 8 LEDS','WATERDOG','000011','CAMP','154',1
'LPA1994BK','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro Pilas: 3xAAA  Lamparas: 12 LEDS','WATERDOG','000011','CAMP','154',1
'LPA1994BL','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Azul Pilas: 3xAAA  Lamparas: 12 LEDS','WATERDOG','000011','CAMP','154',1
'LPA1994SL','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Plateado Pilas: 3xAAA  Lamparas: 12 LEDS','WATERDOG','000011','CAMP','154',1
'LPA1997BK','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro + LLAVERO Pilas: 1xAA  Lamparas: 1 LED','NITROLITE','000011','CAMP','154',1
'LPA1998BK','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro Pilas: 3xAAA  Lamparas: 12 LEDS','NITROLITE','000011','CAMP','154',1
'LPA1998BL','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Azul Pilas: 3xAAA  Lamparas: 12 LEDS','NITROLITE','000011','CAMP','154',1
'LPA1998R','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Rojo Pilas: 3xAAA  Lamparas: 12 LEDS','NITROLITE','000011','CAMP','154',1
'LPA1998SL','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Plateado Pilas: 3xAAA  Lamparas: 12 LEDS','NITROLITE','000011','CAMP','154',1
'LPA1999BL','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Azul Pilas: 3xAAA  Lamparas: 12 LEDS','NITROLITE','000011','CAMP','154',1
'LPA1999R','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Rojo Pilas: 3xAAA  Lamparas: 1 LED','NITROLITE','000011','CAMP','154',1
'LPA1999SL','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Plateado Pilas: 3xAAA  Lamparas: 1 LED','NITROLITE','000011','CAMP','154',1
'LPA2000BK','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro Pilas: 3xAAA  Lamparas: 14 LEDS','NITROLITE','000011','CAMP','154',1
'LPA2000BL','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Azul Pilas: 3xAAA  Lamparas: 14 LEDS','NITROLITE','000011','CAMP','154',1
'LPA2000R','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Rojo Pilas: 3xAAA  Lamparas: 14 LEDS','NITROLITE','000011','CAMP','154',1
'LPA2000SL','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Plateado Pilas: 3xAAA  Lamparas: 14 LEDS','NITROLITE','000011','CAMP','154',1
'LPA2001','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro + BALIZA Pilas: 3xAA  Lamparas: 1 LED 2WATTS','NITROLITE','000011','CAMP','154',1
'LPA2002BK','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro Pilas: 3xAAA  Lamparas: XENÓN','NITROLITE','000011','CAMP','154',1
'LPA2002GRIS','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Verde Pilas: 3xAAA  Lamparas: XENÓN','NITROLITE','000011','CAMP','154',1
'LPA2004','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro Pilas: 3xAAA  Lamparas: 1 LED','NITROLITE','000011','CAMP','154',1
'LPA2005BK','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro Pilas: 3xAAA  Lamparas: 1 LED 1WATT','NITROLITE','000011','CAMP','154',1
'LPA2005BL','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Azul Pilas: 3xAAA  Lamparas: 1 LED 1WATT','NITROLITE','000011','CAMP','154',1
'LPA2005GR','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Verde Pilas: 3xAAA  Lamparas: 1 LED 1WATT','NITROLITE','000011','CAMP','154',1
'LPA2008','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Gris Pilas: 1xAA  Lamparas: XENÓN','NITROLITE','000011','CAMP','154',1
'LPA2009','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro/5 Posic. Pilas: 3xAAA  Lamparas: 1 LED 1WATT','WATERDOG','000011','CAMP','154',1
'LPA2010','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro/5 Posic. Pilas: 1xAA  Lamparas: 1 LED 1WATT','NITROLITE','000011','CAMP','154',1
'LPA2011','LINTERNA ALUMINIO','LINTERNA ALUMINIO Color/Desc: Negro/var.Posi. Pilas: 3xC  Lamparas: 1 LED 1WATT','NITROLITE','000011','CAMP','154',1
'LUZQUIMICA','LUZ QUÍMICA AMARILLA VERDOSA','LUZ QUÍMICA AMARILLA VERDOSA Peso: 4.5 X 39mm 2PCS Largo: 50 UNIDADES','WATERDOG','000006','PESP','196',50
'LUZQUIMICA3.0','LUZ QUÍMICA AMARILLA VERDOSA','LUZ QUÍMICA AMARILLA VERDOSA Peso: 3 X 25mm 2PCS Largo: 50 UNIDADES','WATERDOG','000000','PESP','196',50
'LUZQUIMICA6','LUZ QUÍMICA AMARILLA VERDOSA','LUZ QUÍMICA AMARILLA VERDOSA Peso: 16 X 150mm 1PCS Largo: 25 UNIDADES','WATERDOG','000006','CAMP','165',25
'LUZQUIMICA6.0','LUZ QUÍMICA AMARILLA VERDOSA','LUZ QUÍMICA AMARILLA VERDOSA Peso: 6 X 50mm 2PCS Largo: 50 UNIDADES','WATERDOG','000000','PESP','196',50
'LUZQUIMICA7.5','LUZ QUÍMICA AMARILLA VERDOSA','LUZ QUÍMICA AMARILLA VERDOSA Peso: 7.5 X 75mm 2PCS Largo: 50 UNIDADES','WATERDOG','000000','PESP','196',50
'LWF00601','SEÑUELO LWF06','SEÑUELO LWF06 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF00603','SEÑUELO LWF06','SEÑUELO LWF06 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF00604','SEÑUELO LWF06','SEÑUELO LWF06 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF00605','SEÑUELO LWF06','SEÑUELO LWF06 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF00606','SEÑUELO LWF06','SEÑUELO LWF06 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF00607','SEÑUELO LWF06','SEÑUELO LWF06 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF00608','SEÑUELO LWF06','SEÑUELO LWF06 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF00612','SEÑUELO LWF06','SEÑUELO LWF06 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF00689','SEÑUELO LWF06','SEÑUELO LWF06 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF01032','SEÑUELO LWF01','SEÑUELO LWF01 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF01316','SEÑUELO LWF01','SEÑUELO LWF01 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF01419','SEÑUELO LWF01','SEÑUELO LWF01 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF01464','SEÑUELO LWF01','SEÑUELO LWF01 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF01494','SEÑUELO LWF01','SEÑUELO LWF01 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF01501','SEÑUELO LWF01','SEÑUELO LWF01 Peso: 12 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF03032','SEÑUELO LWF03','SEÑUELO LWF03 Peso: 34 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF03316','SEÑUELO LWF03','SEÑUELO LWF03 Peso: 34 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF03419','SEÑUELO LWF03','SEÑUELO LWF03 Peso: 34 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF03464','SEÑUELO LWF03','SEÑUELO LWF03 Peso: 34 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF03494','SEÑUELO LWF03','SEÑUELO LWF03 Peso: 34 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF03501','SEÑUELO LWF03','SEÑUELO LWF03 Peso: 34 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04032','SEÑUELO LWF04','SEÑUELO LWF04 Peso: 21 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04301','SEÑUELO LWF043','SEÑUELO LWF043 Peso: 4.5 grs. Medida: 56 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04303','SEÑUELO LWF043','SEÑUELO LWF043 Peso: 4.5 grs. Medida: 56 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04304','SEÑUELO LWF043','SEÑUELO LWF043 Peso: 4.5 grs. Medida: 56 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04305','SEÑUELO LWF043','SEÑUELO LWF043 Peso: 4.5 grs. Medida: 56 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04306','SEÑUELO LWF043','SEÑUELO LWF043 Peso: 4.5 grs. Medida: 56 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04307','SEÑUELO LWF043','SEÑUELO LWF043 Peso: 4.5 grs. Medida: 56 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04308','SEÑUELO LWF043','SEÑUELO LWF043 Peso: 4.5 grs. Medida: 56 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04312','SEÑUELO LWF043','SEÑUELO LWF043 Peso: 4.5 grs. Medida: 56 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04316','SEÑUELO LWF04','SEÑUELO LWF04 Peso: 21 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04389','SEÑUELO LWF043','SEÑUELO LWF043 Peso: 4.5 grs. Medida: 56 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04419','SEÑUELO LWF04','SEÑUELO LWF04 Peso: 21 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04464','SEÑUELO LWF04','SEÑUELO LWF04 Peso: 21 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04494','SEÑUELO LWF04','SEÑUELO LWF04 Peso: 21 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF04501','SEÑUELO LWF04','SEÑUELO LWF04 Peso: 21 grs. Medida: 125 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF05032','SEÑUELO LWF05','SEÑUELO LWF05 Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF05316','SEÑUELO LWF05','SEÑUELO LWF05 Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF05419','SEÑUELO LWF05','SEÑUELO LWF05 Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF05464','SEÑUELO LWF05','SEÑUELO LWF05 Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF05494','SEÑUELO LWF05','SEÑUELO LWF05 Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF05501','SEÑUELO LWF05','SEÑUELO LWF05 Peso: 12 grs. Medida: 91 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF07032','SEÑUELO LWF07','SEÑUELO LWF07 Peso: 20.5 grs. Medida: 75 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF07316','SEÑUELO LWF07','SEÑUELO LWF07 Peso: 20.5 grs. Medida: 75 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF07419','SEÑUELO LWF07','SEÑUELO LWF07 Peso: 20.5 grs. Medida: 75 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF07464','SEÑUELO LWF07','SEÑUELO LWF07 Peso: 20.5 grs. Medida: 75 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF07494','SEÑUELO LWF07','SEÑUELO LWF07 Peso: 20.5 grs. Medida: 75 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF07501','SEÑUELO LWF07','SEÑUELO LWF07 Peso: 20.5 grs. Medida: 75 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08801','SEÑUELO LWF088','SEÑUELO LWF088 Peso: 10.5 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08803','SEÑUELO LWF088','SEÑUELO LWF088 Peso: 10.5 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08804','SEÑUELO LWF088','SEÑUELO LWF088 Peso: 10.5 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08805','SEÑUELO LWF088','SEÑUELO LWF088 Peso: 10.5 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08806','SEÑUELO LWF088','SEÑUELO LWF088 Peso: 10.5 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08807','SEÑUELO LWF088','SEÑUELO LWF088 Peso: 10.5 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08808','SEÑUELO LWF088','SEÑUELO LWF088 Peso: 10.5 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08812','SEÑUELO LWF088','SEÑUELO LWF088 Peso: 10.5 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08889','SEÑUELO LWF088','SEÑUELO LWF088 Peso: 10.5 grs. Medida: 90 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08901','SEÑUELO LWF089','SEÑUELO LWF089 Peso: 10 grs. Medida: 80 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08903','SEÑUELO LWF089','SEÑUELO LWF089 Peso: 10 grs. Medida: 80 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08904','SEÑUELO LWF089','SEÑUELO LWF089 Peso: 10 grs. Medida: 80 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08905','SEÑUELO LWF089','SEÑUELO LWF089 Peso: 10 grs. Medida: 80 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08906','SEÑUELO LWF089','SEÑUELO LWF089 Peso: 10 grs. Medida: 80 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08907','SEÑUELO LWF089','SEÑUELO LWF089 Peso: 10 grs. Medida: 80 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08908','SEÑUELO LWF089','SEÑUELO LWF089 Peso: 10 grs. Medida: 80 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08912','SEÑUELO LWF089','SEÑUELO LWF089 Peso: 10 grs. Medida: 80 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08989','SEÑUELO LWF089','SEÑUELO LWF089 Peso: 10 grs. Medida: 80 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AF032','SEÑUELO LW08AF','SEÑUELO LW08AF Peso: 33.5 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AF316','SEÑUELO LW08AF','SEÑUELO LW08AF Peso: 33.5 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AF419','SEÑUELO LW08AF','SEÑUELO LW08AF Peso: 33.5 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AF464','SEÑUELO LW08AF','SEÑUELO LW08AF Peso: 33.5 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AF494','SEÑUELO LW08AF','SEÑUELO LW08AF Peso: 33.5 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AF501','SEÑUELO LW08AF','SEÑUELO LW08AF Peso: 33.5 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AS032','SEÑUELO LW08AS','SEÑUELO LW08AS Peso: 26 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AS316','SEÑUELO LW08AS','SEÑUELO LW08AS Peso: 26 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AS419','SEÑUELO LW08AS','SEÑUELO LW08AS Peso: 26 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AS464','SEÑUELO LW08AS','SEÑUELO LW08AS Peso: 26 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AS494','SEÑUELO LW08AS','SEÑUELO LW08AS Peso: 26 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08AS501','SEÑUELO LW08AS','SEÑUELO LW08AS Peso: 26 grs. Medida: 100 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
'LWF08BF032','SEÑUELO LW08BF','SEÑUELO LW08BF Peso: 15 grs. Medida: 80 mm  Anzuelo: 3VMC','WATERDOG','000006','PESP','227',1
