venta_id,categoria,monto_total
3135,PESR,26654
3136,CAMP,3047
3141,INDP,2212
3141,PESP,11576
3142,PESC,5058
3142,PESP,38362
3143,PESP,142328
3144,PESC,17914
3144,PESP,0
3144,PESR,8136
3145,CAMP,89587
3146,CAMP,26140
3147,CAMP,3256
3147,OPTI,3828
3147,PESC,17244
3147,PESP,22464
3147,PESR,9850
3148,CAMP,137682
3149,CAMP,44568
3150,PESP,15486
3151,CAMP,85264
3152,CAMP,29712
3153,INST,627
3153,OPTI,21203
3154,CAMP,665
3155,CAMP,17673
3156,CAMP,5506
3156,CUCH,2696
3156,PESC,20284
3156,PESP,14001
3156,PESR,8085
3158,CAMP,363484
3159,CAMP,5138
3159,OPTI,2601
3159,PESC,11268
3159,PESP,4036
3159,PESR,10267
3159,TIRO,1683
3160,PESP,70
3161,CAMP,4224
3162,CAMP,83520
3163,CAMP,88028
3163,PESP,21210
3164,CAMP,49732
3165,CAMP,13996
3166,CAMP,431234
3167,CAMP,74696
3168,PESP,810
3169,OPTI,7908
3170,PESC,1050
3170,PESR,706
3171,CAMP,6331
3175,CAMP,23937
3176,CAMP,1388
3176,PESC,800
3176,PESP,5183
3176,PESR,2461
3177,CAMP,516
3177,OPTI,804
3178,CAMP,86994
3178,TIRO,4968
3179,CAMP,8225
3179,INDU,1584
3180,CAMP,169244
3180,OPTI,22474
3180,PESC,1836
3180,PESR,1890
3181,CAMP,104954
3182,CAMP,128
3183,CAMP,19800
3183,OPTI,2469
3184,CAMP,3708
3184,CUCH,1260
3184,PESC,1876
3185,CAMP,109083
3186,CAMP,16240
3187,CAMP,7953
3188,PESC,3975
3188,PESP,7422
3188,PESR,6153
3189,CAMP,6592
3189,TIRO,583
3190,OPTI,7908
3191,CAMP,44444
3192,OPTI,576
3193,CAMP,15100
3193,INST,621
3193,PESC,1362
3193,PESP,1644
3193,PESR,1194
3193,TIRO,444
3194,CAMP,988
3194,OPTI,3028
3195,PESP,1008
3196,CAMP,5166
3197,CAMP,1860
3197,PESC,11125
3197,PESR,1670
3198,CAMP,1600
3198,PESP,6054
3199,INDU,3092
3199,PESP,624
3200,OPTI,1834
3201,OPTI,20986
3202,CAMP,57296
3202,OPTI,4371
3202,TIRO,1358
3203,CAMP,4164
3203,INDU,1648
3204,CAMP,3720
3204,PESP,22944
3205,CAMP,13128
3206,INDU,356
3206,PESC,9918
3206,PESR,6900
3207,INDP,2352
3207,INDU,5883
3207,PESP,14833
3207,PESR,1524
3208,OPTI,6741
3209,CAMP,592
3210,CAMP,8340
3211,CAMP,39627
3212,CAMP,2782
3213,OPTI,6003
3214,PESC,9214
3214,PESP,9240
3214,PESR,2824
3215,CAMP,900
3215,INDP,16556
3215,PESC,7823
3215,PESP,13625
3215,PESR,8659
3216,PESP,6670
3217,CAMP,91634
3218,CAMP,6958
3218,PESP,5320
3219,OPTI,2580
3220,CAMP,40476
3221,CAMP,331968
3222,INDP,3226
3222,PESP,3658
3224,CAMP,23806
3224,INDP,3318
3224,OPTI,7257
3224,PESC,16011
3224,PESP,111782
3224,PESR,24768
3225,PESP,5186
3226,INDP,29548
3226,PESC,45571
3226,PESP,13340
3226,PESR,50050
3227,CAMP,26516
3227,INDU,6252
3227,TIRO,2220
3228,INDP,10584
3228,INDU,24924
3228,PESP,30969
3229,CAMP,10716
3230,CAMP,1464
3231,CAMP,158284
3231,CUCH,1200
3231,PESC,44160
3231,PESP,209719
3231,PESR,53945
3232,CAMP,4820
3233,CAMP,0
3234,CAMP,14944
3235,OPTI,10964
3236,PESC,6219
3236,PESP,1501
3236,PESR,1390
3237,CAMP,4764
3237,PESP,0
3237,PESR,1412
3238,INDU,792
3238,TIRO,2034
3239,CAMP,73831
3239,CUCH,936
3239,TIRO,477
3240,INDU,16640
3241,CAMP,12900
3241,INDU,4682
3242,PESP,31584
3243,CAMP,4222
3243,INDU,3589
3243,PESP,648
3244,OPTI,36365
3245,PESP,23520
3246,TIRO,1290
3247,CAMP,14790
3248,PESP,840
3249,INDP,6976
3250,CAMP,3070
3251,CAMP,47137
3252,PESP,1244
3253,INDP,19528
3253,OPTI,7659
3253,PESC,754
3253,PESP,48185
3253,TIRO,1672
3254,CUCH,1992
3255,INDP,3726
3256,PESC,5250
3256,PESR,3530
3257,CAMP,17919
3258,CAMP,4902
3259,CAMP,1014
3260,CAMP,1086
3260,OPTI,402
3261,CAMP,7056
3262,CAMP,2509
3262,PESP,2280
3265,OPTI,987
3266,PESP,1968
3267,OPTI,6570
3268,PESC,2196
3268,PESP,3335
3269,CAMP,744
3269,PESC,7427
3269,PESP,2522
3269,PESR,8265
3269,TIRO,666
3271,CAMP,20546
3272,OPTI,5125
3273,PESP,6600
3274,CAMP,7260
3275,CAMP,11320
3276,CAMP,15684
3276,INDU,1308
3277,CAMP,5118
3277,CUCH,332
3277,INDP,5604
3277,OPTI,3292
3277,TIRO,666
3278,OPTI,2001
3279,CAMP,24616
3279,OPTI,912
3279,PESP,24826
3280,INDP,1568
3281,CAMP,48838
3281,INDU,2565
3281,PESP,8948
3282,PESC,2392
3282,PESP,3589
3282,PESR,1686
3283,CAMP,2666
3283,INDP,2677
3283,PESC,2065
3284,CAMP,1638
3284,PESP,2700
3284,PESR,4144
3285,CAMP,61828
3286,CUCH,795
3286,PESP,404
3286,TIRO,3251
3287,PESP,20920
3287,PESR,2840
3288,CAMP,6856
3288,INST,170
3289,PESP,4854
3290,PESP,7632
3291,CAMP,4477
3292,CAMP,6880
3292,PESP,0
3293,CAMP,585
3294,CAMP,26212
3300,OPTI,823
3301,CAMP,12841
3301,OPTI,366
3302,OPTI,4108
3303,CAMP,1629
3303,INDU,621
3303,PESC,1092
3303,PESP,1302
3304,CAMP,1014
3304,PESR,4362
3305,CAMP,210
3305,OPTI,14847
3306,OPTI,9870
3307,OPTI,3499
3308,CAMP,720
3309,CAMP,285
3309,OPTI,6819
3310,CAMP,4820
3311,INDU,4656
3311,INST,2346
3311,OPTI,22902
3311,TIRO,2304
3312,CAMP,4801
3313,OPTI,25447
3314,CAMP,1742
3315,CAMP,5660
3316,CAMP,6533
3316,INDP,3942
3316,OPTI,780
3316,PESP,2797
3316,PESR,1332
3316,TIRO,3344
3317,PESC,1934
3317,PESR,1702
3318,CAMP,1560
3318,OPTI,17814
3319,OPTI,3295
3320,OPTI,19116
3321,CAMP,2316
3321,PESC,10383
3321,PESP,1087
3321,PESR,12072
3322,CAMP,3997
3322,INDU,3248
3323,OPTI,5335
3324,INST,440
3324,OPTI,1369
3325,CAMP,5684
3326,CAMP,2235
3326,PESC,1220
3327,PESP,21312
3328,CAMP,7350
3328,INDU,15944
3329,CAMP,10456
3330,CAMP,5721
3330,OPTI,6953
3330,PESP,672
3331,PESP,1536
3331,PESR,2953
3332,CAMP,23270
3332,INDP,3226
3332,PESC,7068
3332,PESP,33888
3333,CAMP,2970
3334,CAMP,29137
3335,PESC,22796
3335,PESP,97958
3335,PESR,35864
3336,CAMP,13225
3336,PESP,1770
3340,CAMP,2301
3340,PESR,1390
3341,CAMP,27480
3341,PESC,8880
3341,PESP,8944
3342,OPTI,4812
3343,INDP,6155
3343,INDU,3319
3343,PESP,1889
3344,PESC,8772
3344,PESP,26794
3344,PESR,11967
3345,CAMP,4752
3346,OPTI,5634
3347,CAMP,408
3347,OPTI,804
3348,CAMP,7176
3349,PESR,2812
3350,CAMP,14330
3351,CAMP,143430
3352,PESP,6816
3353,OPTI,10024
3354,PESP,2368
3354,PESR,1578
3355,CAMP,54541
3356,CAMP,14362
3357,CAMP,13050
3358,PESR,1474
3359,CAMP,7226
3359,INDP,6564
3359,PESP,1390
3360,CAMP,7304
3361,PESC,2262
3361,PESR,3460
3362,CAMP,1184
3362,INDU,1191
3362,PESC,4742
3362,PESP,2724
3362,TIRO,444
3363,CAMP,39900
3364,PESC,1441
3364,PESR,353
3365,PESP,7982
3365,PESR,928
3366,CAMP,2121
3420,OPTI,7407
3421,CAMP,67088
3422,INDP,12248
3422,PESP,13106
3423,INST,984
3423,TIRO,5949
3424,CAMP,114925
3424,INDU,7254
3425,PESR,12648
3426,CAMP,5405
3426,INDU,1080
3426,PESC,4152
3426,PESP,6818
3427,CAMP,4017
3428,CAMP,1600
3428,PESP,1320
3429,OPTI,5938
3430,CAMP,49178
3430,INDP,2188
3430,INDU,992
3430,PESR,1852
3431,CAMP,22480
3432,PESC,22520
3432,PESP,974
3432,PESR,34733
3433,PESP,0
3433,PESR,1730
3434,CAMP,18248
3435,OPTI,14592
3436,PESP,17350
3437,CAMP,65918
3438,CAMP,17081
3439,CAMP,180886
3440,CAMP,11263
3441,CAMP,39078
3442,CAMP,215928
3443,CAMP,26400
3444,CAMP,3776
3444,PESC,13030
3444,PESP,6816
3445,CAMP,173997
3446,CAMP,11877
3447,OPTI,624
3448,CAMP,92100
3453,CAMP,17992
3453,CUCH,2152
3453,PESC,2846
3453,PESR,1296
3454,PESP,16158
3455,CAMP,9788
3456,OPTI,9673
3456,PESP,14018
3457,PESC,1441
3457,PESR,353
3458,CAMP,0
3459,CUCH,1420
3459,INDP,2974
3459,OPTI,5004
3460,CAMP,334
3461,CAMP,4060
3462,PESC,1199
3462,PESR,1702
3463,CAMP,408
3463,OPTI,804
3464,CAMP,5228
3464,PESC,6597
3464,PESR,2508
3465,CAMP,1560
3465,OPTI,4105
3465,PESP,2910
3466,INDU,1372
3467,CAMP,20008
3468,CAMP,5714
3468,OPTI,14128
3469,PESC,2289
3469,PESP,14072
3469,PESR,642
3470,CAMP,120
3471,OPTI,3204
3472,CAMP,53887
3473,CAMP,2598
3473,TIRO,2484
3474,CAMP,11294
3474,TIRO,361
3475,CAMP,1495
3475,INDU,1584
3475,PESP,4500
3476,CAMP,10360
3477,CAMP,14029
3477,INDU,792
3477,PESP,5344
3477,PESR,4603
3479,PESP,480
3479,PESR,2790
3479,TIRO,1110
3480,CAMP,2649
3481,OPTI,37319
3482,CAMP,470
3483,INDU,338
3483,PESC,3179
3483,PESP,280
3484,CAMP,651
3485,CAMP,0
3485,TIRO,2304
3486,OPTI,25500
3487,CAMP,11016
3487,PESP,9320
3488,CAMP,6903
3489,CAMP,1600
3490,INST,627
3490,OPTI,21203
3491,CAMP,1028
3492,PESC,1407
3492,PESR,981
3493,CAMP,16082
3494,OPTI,1515
3498,CAMP,14984
3499,CAMP,6508
3500,CAMP,4060
3501,PESP,18472
3502,CAMP,18160
3502,PESP,87740
3503,PESP,3280
3503,PESR,11360
3504,PESP,53502
3505,CAMP,7353
3506,CAMP,3792
3507,CAMP,7909
3507,CUCH,372
3507,INDU,3030
3507,PESC,3020
3507,PESP,13701
3508,CAMP,16095
3509,CAMP,136778
3510,PESP,76158
3511,PESC,95157
3511,PESR,15300
3512,CAMP,10308
3513,PESP,780
3514,CAMP,1404
3515,PESP,87291
3516,OPTI,804
3517,CAMP,467
3517,CUCH,339
3517,INDU,2404
3517,OPTI,659
3518,CAMP,287040
3519,CAMP,7470
3519,OPTI,17007
3520,CAMP,32452
3521,CAMP,5336
3521,PESC,2664
3521,PESP,480
3521,PESR,5379
3522,PESC,4699
3522,PESP,3520
3522,PESR,2125
3523,CAMP,1300
3524,CAMP,2152
3525,OPTI,12784
3526,OPTI,2817
3527,PESP,107448
3528,CAMP,1772
3528,OPTI,8208
3530,CAMP,23034
3530,INDU,1134
3530,PESC,8154
3530,PESP,5474
3530,PESR,2142
3532,CAMP,80578
3532,TIRO,2114
3533,OPTI,780
3534,CAMP,28375
3535,CAMP,8991
3536,CAMP,2348
3536,PESP,8572
3536,TIRO,202
3537,CAMP,8227
3537,INDP,5232
3537,PESP,16833
3538,CAMP,34460
3539,CAMP,0
3540,CAMP,20203
3541,PESP,17170
3542,PESC,3920
3542,PESR,12454
3543,INDP,6564
3543,PESC,21776
3543,PESP,11350
3544,CAMP,54757
3545,CAMP,948
3545,PESR,1400
3546,CAMP,18027
3547,PESP,39260
3550,OPTI,2808
3550,PESP,990
3577,INDP,19042
3578,PESP,1005
3579,CAMP,2614
3579,PESP,2582
3580,CAMP,5659
3580,OPTI,916
3580,PESP,1214
3581,CAMP,1480
3581,OPTI,2808
3581,PESC,1732
3581,PESP,804
3581,PESR,717
3582,CAMP,960
3583,CAMP,7233
3584,CAMP,5092
3584,INDP,3136
3584,INDU,1044
3584,PESP,900
3585,CAMP,34447
3586,CAMP,3560
3586,INDP,5724
3586,PESP,13476
3587,PESP,11928
3588,INDP,24195
3588,PESP,65400
3589,OPTI,2745
3590,CAMP,17379
3590,OPTI,2222
3591,CAMP,93659
3594,CAMP,14556
3595,PESC,1837
3595,PESR,1216
3596,OPTI,6884
3596,PESC,1860
3596,PESP,8907
3597,CAMP,273738
3598,CAMP,43676
3599,CAMP,13329
3600,CAMP,27545
3601,CAMP,14556
3602,CAMP,894
3602,INDP,7452
3602,INDU,4386
3602,PESP,9823
3603,CAMP,22535
3604,PESP,4280
3613,PESP,857
3614,CUCH,336
3615,CAMP,2510
3616,OPTI,18607
3617,CAMP,50174
3618,PESP,62640
3619,PESP,18660
3620,CAMP,10950
3620,CUCH,1320
3620,INDU,6087
3620,OPTI,5514
3621,CAMP,58735
3621,CUCH,599
3621,INDU,2373
3621,INST,340
3621,OPTI,3794
3621,TIRO,2228
3622,PESC,1392
3622,PESP,1112
3622,PESR,428
3623,CAMP,1797
3624,CAMP,2260
3625,CAMP,42421
3626,PESP,590
3627,PESP,17581
3628,CAMP,107115
3628,PESP,73536
3629,CAMP,0
3629,CUCH,620
3629,INDP,1109
3629,PESC,11109
3629,PESP,24784
3629,PESR,15584
3630,CAMP,0
3631,CAMP,21694
3631,OPTI,552
3632,OPTI,14809
3633,CAMP,13006
3633,OPTI,14338
3634,CAMP,18194
3634,PESP,0
3635,OPTI,7670
3635,PESC,12836
3635,PESR,12070
3636,CAMP,147060
3637,CAMP,178530
3638,CAMP,110483
3638,TIRO,3100
3639,CAMP,7576
3639,INST,194
3639,OPTI,780
3639,PESP,194
3640,CAMP,605
3640,OPTI,2010
3641,CAMP,1255
3642,CAMP,85116
3643,PESP,3480
3643,TIRO,7992
3644,PESP,28769
3645,CAMP,7114
3646,PESC,137725
3647,CAMP,51424
3647,INDU,4422
3647,PESC,13849
3647,PESP,16172
3647,PESR,5588
3648,CAMP,47684
3648,CUCH,3826
3648,TIRO,2070
3649,OPTI,5938
3650,INDP,14608
3650,INDU,1975
3650,OPTI,5764
3650,PESC,1619
3650,PESP,13841
3650,TIRO,666
3651,CAMP,20568
3652,CAMP,28668
3652,PESP,63492
3652,TIRO,8881
3653,CAMP,8436
3653,OPTI,156
3653,PESC,35448
3653,PESP,2196
3653,PESR,12760
3654,PESP,2690
3655,OPTI,83124
3656,CAMP,3204
3660,PESP,1020
3661,CAMP,3207
3661,PESC,6864
3661,PESR,2504
3662,PESC,1973
3662,PESR,353
3663,CAMP,84558
3664,CAMP,28416
3665,CAMP,1103
3666,CAMP,21594
3666,PESP,6888
3667,PESP,48140
3668,CAMP,8813
3668,TIRO,1444
3669,CAMP,28532
3670,PESC,7562
3670,TIRO,3180
3671,OPTI,1323
3671,PESP,2640
3672,CAMP,14947
3673,PESC,3172
3674,CAMP,17307
3675,CAMP,6618
3676,CAMP,14717
3676,INDP,2974
3677,OPTI,1647
3678,PESC,7813
3678,PESP,6524
3678,PESR,3731
3679,CAMP,891
3679,OPTI,603
3680,PESC,4265
3680,PESP,12532
3680,PESR,4404
3681,CAMP,34457
3682,PESC,1233
3682,PESR,2909
3683,CAMP,15258
3684,PESC,98340
3685,CAMP,3309
3686,PESC,15850
3686,PESP,2336
3687,INDP,1109
3687,PESR,1962
3688,CAMP,4412
3689,PESC,15668
3690,PESP,10476
3690,PESR,2878
3691,CAMP,6618
3692,INDU,16020
3692,PESC,7229
3692,PESP,30486
3693,CAMP,25467
3693,OPTI,13519
3693,TIRO,768
3694,CAMP,20628
3694,PESC,11509
3694,PESR,2180
3695,CAMP,10140
3695,OPTI,10815
3696,CAMP,27424
3696,INDP,5948
3696,PESP,3335
3696,PESR,708
3697,CAMP,27575
3698,CAMP,13236
3699,PESP,13387
3700,CAMP,113824
3700,TIRO,1044
3701,CAMP,4902
3701,OPTI,8169
3701,PESP,675
3702,PESP,552
3703,CAMP,13236
3704,CAMP,7883
3704,INDP,1109
3704,PESP,9924
3704,TIRO,1158
3705,CAMP,20666
3705,INDU,7198
3705,PESP,1276
3705,TIRO,1595
3706,PESC,10345
3706,PESR,4983
3707,CAMP,2953
3707,OPTI,15529
3708,PESC,3458
3708,PESP,18043
3709,CAMP,14889
3710,CAMP,29850
3710,INDP,1744
3711,CAMP,20080
3711,INDP,6564
3711,INDU,2608
3711,PESC,3262
3711,TIRO,258
3712,PESC,32576
3713,PESC,38000
3714,PESC,0
3715,INDU,279
3717,CAMP,1014
3717,CUCH,248
3717,PESC,1526
3717,PESP,2687
3717,PESR,1892
3718,INDU,7200
3719,CAMP,7742
3720,PESP,697
3721,OPTI,8631
3722,CAMP,5724
3722,OPTI,2136
3723,CAMP,3935
3724,CAMP,2896
3725,PESC,85801
3725,PESP,38715
3726,CAMP,72300
3727,OPTI,2412
3728,TIRO,1548
3729,CAMP,3150
3730,CAMP,37612
3732,PESP,23667
3733,PESC,1432
3733,PESP,3092
3733,PESR,1480
3734,CAMP,14820
3734,CUCH,3408
3734,INDP,5517
3734,OPTI,5040
3734,PESP,16760
3734,PESR,36099
3734,TIRO,2610
3735,CAMP,112392
3736,INDP,392
3736,PESC,3922
3736,PESP,3855
3737,CAMP,0
3737,PESC,40007
3737,PESP,17310
3738,CAMP,3600
3739,CAMP,41097
3740,CAMP,6454
3740,TIRO,954
3741,INDP,59692
3741,PESP,42748
3742,CAMP,8655
3742,OPTI,1210
3743,INDP,18565
3743,OPTI,954
3744,PESC,7952
3745,PESC,421
3745,PESR,825
3746,CAMP,111904
3747,PESC,61991
3747,PESR,69375
3748,PESP,31909
3749,CAMP,12294
3749,INDU,4570
3750,CAMP,27820
3751,CAMP,2436
3751,CUCH,407
3751,OPTI,3003
3751,PESC,2689
3751,PESP,69404
3751,PESR,1578
3760,CAMP,6456
3760,PESP,7915
3761,CAMP,774
3761,OPTI,3210
3762,CAMP,6554
3763,CAMP,11200
3764,INDP,46820
3764,INST,3012
3765,CAMP,2064
3766,CAMP,2929
3767,CAMP,480730
3768,CAMP,7863
3768,INDU,3440
3768,PESP,22152
3769,CAMP,88600
3770,PESC,1934
3770,PESR,291
3771,CAMP,0
3772,CAMP,4600
3772,PESC,4814
3772,PESP,12952
3773,CAMP,18160
3774,CAMP,1076
3774,PESR,5424
3775,OPTI,24012
3776,PESC,8264
3776,PESR,6892
3777,CAMP,1800
3778,CUCH,806
3778,INST,802
3778,OPTI,6329
3778,TIRO,444
3779,CAMP,7842
3779,PESC,22069
3779,PESR,3460
3780,CAMP,23914
3780,CUCH,504
3780,INDP,19208
3780,INDU,3981
3780,PESP,26966
3780,PESR,6724
3780,TIRO,1991
3781,PESC,70764
3846,CAMP,347
3847,OPTI,1686
3848,CAMP,25655
3849,CAMP,190
3849,OPTI,6808
3850,CAMP,5995
3851,PESP,968
3852,OPTI,9946
3853,CAMP,23126
3854,CAMP,29830
3855,CAMP,400
3856,CAMP,2388
3856,OPTI,732
3857,CAMP,8792
3857,INDU,9984
3857,TIRO,348
3858,CAMP,9911
3858,INDU,1794
3858,TIRO,1584
3859,PESC,2577
3860,CAMP,17112
3861,PESP,11688
3862,CAMP,124215
3863,CAMP,202820
3866,TIRO,10650
3867,CAMP,178900
3868,CAMP,128244
3868,PESP,130748
3869,CAMP,14047
3869,TIRO,722
3870,OPTI,2133
3871,PESC,3970
3871,PESR,1730
3872,PESP,14475
3872,PESR,67673
3873,CAMP,9016
3873,PESR,936
3873,TIRO,1672
3874,INDP,3559
3874,INDU,1044
3874,PESC,830
3874,PESP,11375
3874,PESR,208
3875,CAMP,187960
3876,OPTI,603
3877,CAMP,3600
3878,CAMP,4477
3879,CAMP,384
3880,PESP,1476
3881,CAMP,450
3881,INDU,1128
3881,PESC,640
3881,PESR,2918
3882,CAMP,5560
3882,INST,380
3882,OPTI,4736
3883,CAMP,5345
3883,PESC,2507
3883,PESR,6842
3884,PESC,26889
3884,PESP,11350
3884,PESR,56480
3885,CAMP,58756
3885,OPTI,3160
3886,CAMP,15252
3886,PESP,5230
3887,CAMP,143674
3888,PESC,1114
3888,PESR,1893
3889,CAMP,16577
3889,CUCH,600
3890,CAMP,4054
3890,INST,1939
3890,OPTI,1049
3891,CAMP,0
3892,PESC,5467
3892,PESR,2121
3893,PESC,830
3894,CAMP,2614
3895,CAMP,5064
3896,CAMP,6105
3896,INDU,5202
3896,PESC,17812
3896,PESP,2970
3896,PESR,17310
3897,PESP,1386
3898,OPTI,2832
3899,OPTI,3575
3900,CAMP,3070
3900,OPTI,916
3900,PESC,18161
3900,PESP,25372
3901,OPTI,7941
3901,PESC,4142
3901,PESP,7880
3901,PESR,2548
3902,CAMP,22524
3902,INDP,4376
3902,PESC,3067
3902,PESP,3908
3902,PESR,2076
3903,CAMP,13259
3904,CAMP,16776
3904,INDU,25810
3904,PESP,2685
3905,CAMP,1828
3905,CUCH,2282
3905,INDU,1188
3905,OPTI,2528
3905,PESC,2184
3905,PESP,2420
3905,PESR,5176
3906,CAMP,12763
3907,OPTI,2946
3908,OPTI,402
3909,CAMP,17966
3910,OPTI,2646
3911,CUCH,3722
3912,PESP,7290
3913,CAMP,45638
3914,PESP,18112
3915,PESP,1164
3916,CAMP,8107
3917,CAMP,41916
3918,CAMP,43210
3918,INDU,1068
3918,PESP,4110
3918,TIRO,1332
3919,CAMP,9360
3920,CAMP,6130
3920,INDP,2188
3920,PESP,12202
3921,CAMP,3520
3922,CAMP,230755
3922,CUCH,168
3923,CAMP,4602
3923,PESP,38890
3923,PESR,2593
3924,CAMP,871
3925,CAMP,77046
3926,CAMP,31602
3927,PESC,4152
3927,PESP,0
3929,CAMP,42846
3930,CAMP,24680
3931,CAMP,27812
3932,CAMP,107536
3933,CAMP,1076
3934,CAMP,1120
3935,PESC,19276
3935,PESP,1648
3935,PESR,5774
3936,CAMP,47045
3937,CAMP,52312
3938,PESP,5535
3939,CAMP,4921
3939,PESC,2933
3939,PESR,2632
3940,CAMP,3754
3940,PESP,264
3941,PESP,2016
3942,CAMP,172262
3943,PESP,0
3944,CAMP,644
3945,CAMP,12762
3945,PESP,84
3946,CAMP,1473
3946,PESP,1206
3947,PESP,4424
3948,CAMP,15576
3949,CAMP,4326
3950,CAMP,80133
3951,INDU,19320
3952,PESP,1336
3953,CAMP,58764
3992,CAMP,21693
3993,OPTI,5408
3994,CUCH,8827
3995,CAMP,12308
3995,PESP,22720
3996,CAMP,3792
3997,CAMP,5508
3998,CAMP,9080
3998,INDP,7452
3998,OPTI,12486
3998,PESP,4712
3999,CAMP,21693
4001,PESP,6552
4002,CAMP,59362
4003,PESC,7160
4003,PESR,9063
4004,CAMP,5792
4005,OPTI,480
4005,PESC,4258
4005,PESP,1650
4005,PESR,5499
4006,PESC,1447
4007,PESP,12000
4008,CAMP,235
4009,PESC,692
4009,PESR,1556
4010,CAMP,5044
4010,CUCH,1344
4010,PESP,10750
4010,TIRO,176
4012,CAMP,5712
4013,CAMP,1466
4013,PESC,1392
4013,PESP,911
4013,PESR,428
4014,CAMP,6290
4014,PESC,4083
4014,PESP,1650
4016,PESP,13691
4017,CAMP,6020
4017,INDU,2708
4018,INDP,11178
4018,PESP,11099
4019,PESC,5819
4019,PESR,1517
4020,CAMP,7176
4020,INDU,10992
4020,TIRO,3225
4021,INDP,8255
4021,PESP,4925
4022,OPTI,402
4023,OPTI,8081
4024,CAMP,200130
4025,PESP,16508
4026,CAMP,16322
4026,INDP,3678
4026,OPTI,4429
4026,PESC,22673
4026,PESP,13092
4026,PESR,3510
4026,TIRO,870
4027,TIRO,4968
4028,OPTI,954
4029,CAMP,17650
4029,INDP,10634
4029,PESC,12253
4029,PESP,30723
4029,PESR,7027
4030,OPTI,5112
4031,CAMP,576
4031,OPTI,15152
4032,CAMP,11204
4032,PESP,2601
4033,PESP,1119
4034,PESP,1770
4058,PESC,1676
4058,PESR,1562
4059,CAMP,564
4059,OPTI,4818
4060,CAMP,6648
4060,INDU,280
4060,PESP,2986
4061,CAMP,7765
4062,PESP,87576
4063,CAMP,2451
4064,INDU,7200
4065,CAMP,1782
4065,OPTI,4392
4066,CAMP,135256
4067,PESR,25606
4068,CAMP,1356
4069,CAMP,873
4069,PESP,1352
4070,CAMP,410
4070,INDP,954
4070,INST,3446
4071,CAMP,251
4072,CAMP,3080
4072,INDU,4060
4072,PESP,1800
4072,PESR,9651
4073,PESC,609
4073,PESR,932
4074,CAMP,732
4075,PESC,8000
4075,PESP,349
4075,PESR,12971
4076,CAMP,6363
4077,PESP,4477
4077,PESR,3290
4078,PESC,5938
4078,PESP,4681
4078,PESR,5808
4079,CAMP,2023
4079,CUCH,2092
4079,INDU,4036
4079,PESP,20820
4080,OPTI,28038
4081,OPTI,3499
4082,INDP,2212
4082,PESC,5402
4082,PESP,6508
4082,PESR,907
4083,CAMP,15520
4084,PESP,642
4085,CAMP,15008
4085,INDP,5248
4085,PESP,1552
4085,TIRO,3344
4086,CAMP,642
4086,OPTI,1404
4086,PESP,1322
4087,CAMP,32799
4088,CAMP,453
4088,PESC,2645
4088,PESP,3566
4088,PESR,1972
4088,TIRO,768
4089,OPTI,4041
4090,OPTI,1206
4091,CAMP,74773
4091,INDU,3339
4092,OPTI,3733
4093,OPTI,5132
4094,CAMP,15028
4105,PESP,0
4106,OPTI,488
4107,INDU,1072
4108,PESC,671
4108,PESP,3616
4109,CAMP,130
4110,PESC,15070
4110,PESR,9535
4111,CAMP,11652
4112,OPTI,603
4113,PESP,9001
4114,CAMP,16392
4114,INDU,2191
4114,PESP,11912
4115,OPTI,5778
4116,CAMP,850
4117,PESP,6140
4118,INDP,2848
4118,PESP,14642
4119,CAMP,11395
4120,CAMP,6513
4121,CAMP,6363
4123,INDP,7713
4124,PESP,252
4125,CAMP,26295
4126,CAMP,10314
4127,INDU,2442
4128,CAMP,4496
4129,PESP,2922
4143,CAMP,1433
4143,INDP,1401
4144,PESC,1188
4144,PESR,2730
4145,CAMP,26306
4145,PESC,3479
4145,PESP,5463
4145,PESR,5820
4146,CAMP,952
4146,PESC,1409
4146,PESP,2420
4146,PESR,3920
4147,CAMP,9640
4148,PESC,25594
4149,CAMP,36098
4151,CAMP,12324
4152,CAMP,25353
4152,PESP,9345
4153,CAMP,8840
4154,OPTI,1580
4155,CAMP,19968
4156,OPTI,4393
4157,PESP,25932
4158,CAMP,3028
4159,CAMP,470
4160,CAMP,5795
4161,CAMP,2200
4162,CAMP,21127
4162,INDP,2188
4162,TIRO,348
4163,CAMP,8622
4163,PESP,0
4163,PESR,3200
4164,CAMP,3205
4165,OPTI,659
4166,CAMP,9120
4167,CAMP,8826
4168,CAMP,4645
4169,CAMP,8484
4170,CAMP,3640
4171,CAMP,42923
4172,CAMP,4336
4172,PESR,1516
4173,OPTI,6114
4174,TIRO,231
4175,PESC,3027
4176,CAMP,4308
4177,CAMP,2850
4177,CUCH,710
4177,PESP,610
4178,CAMP,1912
4178,INDP,6564
4178,OPTI,2162
4178,PESP,14800
4179,CAMP,37230
4180,PESP,1360
4181,INDP,19806
4182,CAMP,24306
4183,CAMP,11867
4183,INDU,1920
4184,CAMP,4190
4185,OPTI,2136
4186,OPTI,4816
4187,CAMP,7280
4188,CAMP,13056
4188,INDP,1635
4188,OPTI,468
4189,CAMP,3398
4189,INDU,1128
4189,TIRO,154
4190,CAMP,11360
4197,CAMP,2415
4197,INDU,2217
4197,PESC,3537
4197,PESP,3111
4197,PESR,214
4198,PESC,4803
4198,PESP,570
4198,PESR,8122
4199,CAMP,12815
